eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.98E+11,1983,7,29,,0,,217,United States,1,North America,Oregon,Portland,45.511795,-122.675629,1,0,,"07/29/1983: Three bombs exploded at the downtown Hotel Rajneesh, owned by followers of Indian guru, Bhagwan Shree Rajneesh, in Portland, Oregon, United States.  The explosions caused an estimated $180,000 in damages to the four-story hotel and its contents, and seriously injured one of three perpetrators, Stephen Paster, who suffered injuries to both hands, both arms, his face and torso from the first bomb.  The second and third explosions caused minor injury to a police officer on the scene who was treated for smoke inhalation.  Paster, who was not part of the Rajneeshee sect, was charged and convicted of arson and sentenced to 20 years in prison.  Authorities suspected that he was part of a Muslim sect, and the incident has been attributed to Jamaat-al-Fuqra by sources, but this is unclear.  Police were also searching for two other perpetrators who were believed to also be responsible for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,Rajneesh Hotel,"hotel owned by disciples of Indian guru, Bhagwan Shree Rajneesh",92,India,,,,,,,,,,,,,,,,,Jamaat-al-Fuqra,,,,,,The specific motive is unknown; but the Rajneeshee group was not received well from the beginning of its presence in the US from India and the teachings of the sect stirred controversy; their request for permanent residency in the United States was met with much resistance.,1,,,0,1,1,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,pipe bombs,0,0,0,2,1,1,1,3,Minor (likely < $1 million),180000,"$150,000 to the hotel and $30,000 to its contents",0,,,,,,,,,,,,,,,,"The first blast occurred at about 1:19am in the room of Stephen Paster, less than an hour after Paster had checked-in to the hotel; the second and third explosions happened about 90 minutes later, just before 3a.m.  The perpetrator, Stephen Paster, had stayed at Bhagwan Shree Rajneesh's ranch and central commune, called Rajneeshpuram, about 150-200 miles away from the hotel in Oregon the night before the explosions.  Additionally, he lodged at the ranch with two other men, who registered with the names ""Robert D. Greenwood"" and ""Edward C. Lindsey,"" who were being sought by police as potential additional perpetrators in the hotel bombing.  During Paster's trial for arson, authorities said they found a bomb factory and manuals describing the construction of homemade bombs and munitions at Paster's apartment in Los Angeles. The Rajneeshees had received death threats for months prior to this event, and there were violent acts and explosions against the group when members were in India as well.","Anthony Kneidek, ""Muslim sect may be involved in hotel bombing,"" United Press International, August 2, 1983.","Denise Meyer, The Associated Press, July 29, 1983.","""Hotel Rajneesh bomber gets 20 years,"" United Press International, November 9, 1985.",Hewitt Project,0,1,1,1,
1.98E+11,1983,8,8,,0,,217,United States,1,North America,Michigan,Detroit,42.331685,-83.047924,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,15,Religious Figures/Institutions,85,Religious Figure,Ahmaddiya Movement in Islam (AMI),Treasurer of Ahmaddiya Movement in Islam,217,United States,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktails,0,0,,0,0,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,0,0,0,
1.98E+11,1983,8,8,,0,,217,United States,1,North America,Michigan,Canton,42.308649,-83.482158,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85,Religious Figure,Ahmaddiya Movement in Islam,Secretary of Ahmaddiya Movement in Islam,217,United States,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,0,0,0,
1.98E+11,1983,8,9,,0,,217,United States,1,North America,Missouri,Springfield,37.208975,-93.291564,1,0,,"08/09/1983: In Springfield, Missouri, United States, the Metropolitan Community Church, which had a homosexual congregation, was set on fire by the white supremacist group, the Covenant, Sword and the Arm of the Lord (CSA). No casualties resulted from the incident, and the damage was minimal, but included the charring of the front door.  The perpetrators were identified as James D. Ellison, who was also the founder of CSA, and was eventually convicted and sentenced for the crime, and a former CSA member, William Thomas, who actually placed the gallon can of gasoline into the mail slot of the front door of the church, and ignited it.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Metropolitan Community Church,church with homosexual congregation,217,United States,,,,,,,,,,,,,,,,,"Covenant, Sword and the Arm of the Lord (CSA)",,,,,,"To terrorize minority groups, start a holy war, ultimately overthrow the government, which the CSA believed to be run by a Zionist occupation",0,,,0,2,2,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,gallon can of gasoline placed in the mail slot of front door and ignited,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,charred front door,0,,,,,,,,,,,,,,,,"James Ellison was convicted under the Federal Racketeering Influenced and Corrupt Organizations Act for several arsons, including the arson of a Jewish community center six days after this incident, as well as other crimes, and received a 20-year prison sentence. William Thomas, former CSA member, was also indicted on similar charges for this incident. Both belonged to the CSA, and believed in the Christian Identity and that all minorities and other races were inferior to the white race; the group was anti-government and sought to start a holy war and overthrow the government through force by way of murder and sabotage; the group believed the Aryans were the chosen people and that the government was run by a Zionist occupation that had they had to bring down.","""Ellison Convicted On Three Counts,"" The Associated Press, July 18, 1985.","The Associated Press, April 25, 1985.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.",Hewitt Project,0,0,0,0,
1.98E+11,1983,8,9,,0,,217,United States,1,North America,Michigan,Detroit,42.331685,-83.047924,1,0,,"08/09/1983:  An arson was set at the center of the Ahmadiyya Movement in Islam (AMI) in Detroit, Michigan, United States, which resulted in the death of the two suspected perpetrators, William Augustus Cain and Calvin Stanley Jones.  Authorities suspect that the two set the fire, and then were trapped by their own arson when the rear door of the building failed to open, thus causing the men to die of smoke inhalation.  When the fire was extinguished, the two bodies were found, along with two semi-automatic handguns, one of which was positively identified as the weapon used to assassinate AMI Secretary Dr. Mozaffar Ahmed on December 8.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Ahmadiyya Movement in Islam (AMI) center,Islamic center in Detroit,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,2,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,gasoline and other flammable liquid spread over the first and second floor and ignited,2,2,2,0,0,0,1,3,Minor (likely < $1 million),-99,,0,,,,,,,,,,,,,,,,"The motive for the arson is unclear, but some investigative officials believe it may have been revenge because the perpetrators were ""found at the scene""; one was identified by a witness as the man who shot Secretary Ahmed, of the Ahmadiyya Movement in Islam center, who was assassinated the day before the arson was set.  Both of the suspected perpetrators were also linked to an attempted firebombing two hours after the assassination of Ahmed. The Federal Bureau of Investigation has attributed the arson, as well as the assassination of Ahmed to the group Jamaat al-Fuqra; however, this information has not been substantiated.","""FBI Analysis of Terrorist Incidents in the United States: 1983,"" Terrorist Research and Analytical Center, Terrorism Section, Criminal Investigative Division, FBI, DOJ, 1983.","The Associated Press, August 9, 1983.","'Terrorist Overtones'' In Slaying and Firebombings,"" The Associated Press, August 11, 1983.",Hewitt Project,-9,-9,0,-9,
1.98E+11,1983,8,15,,0,,217,United States,1,North America,Indiana,Bloomington,39.163625,-86.482511,1,0,,"08/15/1983: Beth Shalom Jewish Religious and Community Center in Bloomington, Indiana, United States, was set on fire by the white supremacist group, the Covenant, Sword and the Arm of the Lord. No casualties resulted from the firebomb, which caused a small explosion, destroying and old Torah and burning a curtain. The perpetrators were identified as James D. Ellison, who was also the founder of CSA, and was eventually convicted and sentenced for the crime, and a former CSA member, William Thomas, who was also indicted for the crime.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Beth Shalom Jewish Religious and Community Center,Jewish religious and community center,217,United States,,,,,,,,,,,,,,,,,"Covenant, Sword and the Arm of the Lord (CSA)",,,,,,"To terrorize minority groups, start a holy war, ultimately overthrow the government, which the CSA believed to be run by a Zionist occupation",0,,,0,2,2,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,firebomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,minor damage including the destruction of an old Torah and the burning of curtains,0,,,,,,,,,,,,,,,,"James Ellison was convicted under the Federal Racketeering Influenced and Corrupt Organizations Act for several arsons, including the arson of a church with a predominantly homosexual congregation six days prior to this incident, as well as other crimes, and received a 20-year prison sentence. William Thomas, former CSA member, was also indicted on similar charges for this incident. Both belonged to the CSA, and believed in the Christian Identity and that all minorities and other races were inferior to the white race; the group was anti-government and sought to start a holy war and overthrow the government through force by way of murder and sabotage; the group believed the Aryans were the chosen people and that the government was run by a Zionist occupation that they had to bring down.","""Ellison Convicted On Three Counts,"" The Associated Press, July 18, 1985.","The Associated Press, April 25, 1985.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.",Hewitt Project,0,0,0,0,
1.98E+11,1983,8,18,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Washington Navy Yard (Navy Regional Data Automation Center),217,United States,,,,,,,,,,,,,,,,,May 19 Communist Order,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),1000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98E+11,1983,8,21,,0,,217,United States,1,North America,New York,New York City,40.844782,-73.866246,1,0,The Bronx,"08/21/1983: Two bombs exploded at the Sgt. Joseph E. Muller Army Reserve Center in the Bronx, New York in the United States.  No casualties resulted from the incident, but heavy damage was caused to the building and some military vehicles.  A communiqué was left by the United Freedom Front in a Bronx post office box, claiming responsibility for the bombing.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Sgt. Joseph E. Muller Army Reserve Center,army reserve center,217,United States,,,,,,,,,,,,,,,,,United Freedom Front (UFF),,,,,,"According to authorities, the communiqué left at the scene stated to get out of El Salvador and Nicaragua and called for support for locked up freedom fighters and grand jury resisters.",0,,,0,-99,-99,1,5,Note left at scene,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,"one bomb was made of high-order explosives, suspected to be dynamite or C-4 by authorities; second bomb was a gasoline bomb",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"the gasoline bomb damaged several parked trucks and jeeps and the high-order explosive caused extensive damage to the wall, entrance and lobby and blew out windows of the five-story building",0,,,,,,,,,,,,,,,,The incident occurred at 10:30pm.,"""Explosion At U.S. Army Reserve Center,"" The Associated Press, August 22, 1983.","Ron Powers, ""Bombs Explode at Bronx Army Reserve Center,"" The Associated Press, August 22, 1983.","""Left-Wing Bombers Leave Letter After Blasting Reserve Center,"" The Associated Press, August 22, 1983.",Hewitt Project,0,0,0,0,
1.98E+11,1983,8,27,,0,,217,United States,1,North America,District of Columbia,Washington,38.89037,-77.031959,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Philippine Embassy,"Philippine Embassy, Washington DC",160,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktail,0,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,-9,-9,1,1,
1.98E+11,1983,9,12,,0,,217,United States,1,North America,Connecticut,Hartford,41.763325,-72.674069,1,0,,,1,1,1,0,,,0,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Wells Fargo Bank,Wellls Fargo Bank,217,United States,,,,,,,,,,,,,,,,,Macheteros,,,,,,,0,,,0,1,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,1,0,0,1,
1.98E+11,1983,9,21,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Published in New York City (anti-Haiti government*,"Firman Joseph (52), Owner of weekly newspaper Tribune D Haiti",87,Haiti,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.98E+11,1983,10,12,,0,,217,United States,1,North America,Florida,Miami,25.764367,-80.201529,1,0,,"10/12/1983: Cuban supermarket, El Primer Titan Market, in Miami, Florida, United States, was firebombed with a pipe bomb and molotov cocktails by Omega-7.  Ten minutes after the bombing, a local Spanish-speaking radio station received a call from a man claiming that Omega 7 planted the bombs because the owners were communists. There were no casualties in the fire and the blast caused minimal damage to the roof of the market, which was doused with gasoline and ignited by two homemade bombs.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,,,1,Business,7,Retail/Grocery/Bakery,El Primer Titan Market,Cuban supermarket,51,Cuba,,,,,,,,,,,,,,,,,Omega-7,,,,,,The owners of the supermarket were communists.,0,,,0,-99,-99,1,2,Call (post-incident),,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,pipe bomb and molotov cocktails,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,minimal damage to the roof,0,,,,,,,,,,,,,,,,Several Molotov cocktails did not explode; gasoline was poured over the roof and ignited with homemade bombs.,"United Press International, October 12, 1983.","""FBI Analysis of Terrorist Incidents in the United States: 1983,"" Terrorist Research and Analytical Center, Terrorism Section, Criminal Investigative Division, FBI, DOJ, 1983.",,Hewitt Project,1,0,1,1,
1.98E+11,1983,10,18,,0,,217,United States,1,North America,New York,Dewitt,43.038712,-76.073792,1,0,,"10/18/1983: Members of the United Freedom Front robbed Onondaga Savings Bank in Dewitt, New York, United States. $157,000 were stolen.  It is unknown if anyone was injured in the incident.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Onondaga Savings Bank,bank,217,United States,,,,,,,,,,,,,,,,,United Freedom Front (UFF),,,,,,"The United Freedom Front believed in a Marxist philosophy and opposed US militarism in Central America, and the group sought to redistribute economic wealth in the U.S. and used bank robberies to finance their goals. Additionally, their efforts were to improve prison life.",0,,,0,-99,-99,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,,,,1,3,Minor (likely < $1 million),157000,money stolen,0,,,,,,,,,,,,,,,,,"United Press International, March 9, 1987.","Brent L. Smith, ""Terrorism in America: Pipe Bombs and Pipe Dreams,"" State University of New York Press, 1994.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,
1.98E+11,1983,10,28,,0,,217,United States,1,North America,Washington,Spokane,47.657239,-117.341687,1,0,4612 East Sprague Avenue,"10/28/1983: Four members of The Order (also known as Silent Brotherhood), Robert Mathews, Bruce Carroll Pierce, Daniel R. Bauer, and Randolph Duey, robbed World Wide Video Store, a pornography video arcade shop in Spokane, Washington, United States.  This was the first of many robberies for the group, and acted as the start to their anti-government, white supremacist revolution.  The men, armed with pistols and knives, dressed in disguise and bound and gagged two store clerks with duct tape, before getting away with $369.10.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,2,Armed Assault,,,1,Business,7,Retail/Grocery/Bakery,World Wide Video Store,pornographic video/arcade store,217,United States,,,,,,,,,,,,,,,,,The Order (Silent Brotherhood),,,,,,"The Order (Silent Brotherhood) was a white supremacist group that was anti-government, against Jews and other minorities, and sought to start a race war and overthrow the government.  In particular, they were also against pornography, and used the money from their subsequent robberies to finance their revolution.",0,,,0,4,3,0,,,,,,,,,,5,Firearms,3,Handgun,9,Melee,23,Knife or Other Sharp Object,9,Melee,26,Suffocation,,,,,"handguns, knives, duct tape",0,0,0,2,2,0,1,3,Minor (likely < $1 million),369.1,money stolen,0,,,,,,,,,,,,,,,,"The robbery occurred at 7:30pm with the perpetrators disguised as Mexicans; it is unknown if the money from this robbery in particular was used to finance the group's goals, but it was the first of their attacks, and was meant as a starting point to their anti-government revolution; additionally, the group was anti-pornography. The FBI finally brought down The Order (a splinter group of the Aryan Nation) in 1984 with the death of Robert Mathews after a shoot out and the burning of his house, after he refused to surrender, and the other three perpetrators were subsequently captured, indicted, and sentenced for their crimes during their involvement with the group.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.","Kevin Flynn and Gary Gerhardt, ""The Silent Brotherhood: Inside America's Racist Underground,"" The Free Press, Macmillan Inc., 1989.","Bill Morlin, ""Neo-nazis Purchased Press Capable Of Counterfeiting,"" The Spokesman-Review, Spokane, Washington, September 20, 1985.",Hewitt Project,0,0,0,0,
